58377	최신 시장 <strong class="target-word">분석</strong>에 따르면 중고차 구매가 증가했다.
58378	설문조사 <strong class="target-word">응답자</strong> 대부분이 그 제품을 높이 평가했다.
58379	파나트로닉은 디지털 녹음기 제조에서 사실상 <strong class="target-word">독점</strong>을 하고 있다.
58380	게임 소프트웨어 시장에서 <strong class="target-word">경쟁</strong>이 심화되었다.
58381	그 공장은 <strong class="target-word">꾸준히</strong> 최고 등급의 제품을 제공해 왔다.
58382	그 회사는 모바일 기기에 대한 증가한 <strong class="target-word">수요</strong>를 충족시키지 못했다.
58383	호크스비 씨는 그 조항을 삭제할 것을 <strong class="target-word">요구했다</strong>.
58384	선 매뉴팩처링은 제품 품질을 보장하기 위해 <strong class="target-word">최선을 다한다</strong>.
58385	브라헤 옵틱스는 마케팅 및 영업 부서를 <strong class="target-word">확장했다</strong>.
58386	요즘 휴대전화는 10년 전 것들에 비해 매우 <strong class="target-word">발전되어</strong> 있다.
58387	그 회사는 이미 제품 설계에서 <strong class="target-word">진전된</strong> 단계에 있다.
58388	주최 측은 악천후로 인해 경영 전략 회의를 <strong class="target-word">연기했다</strong>.
58389	몇몇 투자자들은 <strong class="target-word">추가</strong> 주식을 매입하기로 결정했다.
58390	벤슨 사는 귀하의 지속적인 거래에 <strong class="target-word">감사드립니다</strong>.
58391	그 상사는 글로리아의 뛰어난 조직력을 <strong class="target-word">높이 평가했다</strong>.
58392	갤러리는 걸작들을 <strong class="target-word">감상하는</strong> 사람들로 가득했다.
58393	판매원은 복사기 사용법에 대한 <strong class="target-word">시연</strong>을 제공하겠다고 했다.
58394	짧은 소프트웨어 <strong class="target-word">시연</strong>은 그 사업체가 얼마나 많은 돈을 절약할 수 있는지 보여주었다.
58395	구매부는 모든 사무 장비를 <strong class="target-word">구입한다</strong>.
58396	연구개발팀은 해외 시장의 식품 소비 동향을 <strong class="target-word">조사할</strong> 것이다.
58397	<strong class="target-word">효과적인</strong> 광고 캠페인은 사람들이 오랫동안 기억하는 캠페인이다.
58398	늘어난 세금 공제는 6월 1일부로 <strong class="target-word">발효된다</strong>.
58399	소비자들은 고급스러워 보이지만 값은 저렴한 제품을 <strong class="target-word">좋아한다</strong>.
58400	대형 차량 제조업체들은 판매에 있어 <strong class="target-word">특히</strong> 어려운 한 해를 맞고 있다.
58401	마케팅 부서들은 최신 트렌드를 <strong class="target-word">면밀히</strong> 모니터링한다.
58402	비서는 컨벤션에 참석하는 모든 사람을 위해 호텔 객실을 <strong class="target-word">예약할</strong> 것이다.
58403	연회 비용을 지불하기 위해 일부 자금이 <strong class="target-word">따로 마련되었다</strong>.
58404	두 회사는 새 봄 컬렉션의 홍보 캠페인 개발에 <strong class="target-word">협력했다</strong>.
58405	그 설문조사는 목표 시장을 파악하는 데 <strong class="target-word">매우</strong> 효과적이었다.
58406	바클리 사는 3년 <strong class="target-word">연속</strong>으로 높은 매출 성장을 달성했다.
58407	비용이 절감될 것이라는 것이 <strong class="target-word">예상</strong>이다.
58408	새 규정은 정부 웹사이트에 <strong class="target-word">공지된다</strong>.
58409	그 병원은 더 많은 환자를 유치하기 위해 새로 지은 병동을 <strong class="target-word">홍보했다</strong>.
58410	우리는 브랜드 인지도를 <strong class="target-word">높이기</strong> 위해 대량 우편 발송 방법을 사용했다.
58411	사장은 신제품의 품질에 대한 의문을 <strong class="target-word">제기했다</strong>.
58412	인터넷 서비스 제공업체들은 오늘날 <strong class="target-word">극도로</strong> 경쟁이 치열한 시장에서 살아남기 위해 고군분투한다.
58413	냉동식품 산업은 통조림 시장에 <strong class="target-word">영향을 미칠</strong> 수 있다.
58414	이번 분기 매출은 정확히 <strong class="target-word">목표</strong>대로다.
58415	그 광고는 25세에서 40세 연령대를 <strong class="target-word">겨냥한다</strong>.
58416	시장의 선거 <strong class="target-word">캠페인</strong>은 그의 뛰어난 재임 실적에 초점을 맞췄다.
58417	매출 부진의 <strong class="target-word">유력한</strong> 원인 중 하나는 홍보 부족이었다.
58418	경영진은 사업 확장에 자원을 <strong class="target-word">집중하기로</strong> 결정했다.
58419	사탕수수 산업은 <strong class="target-word">계절적</strong> 변동에 취약하다.
58420	가격 변동은 시장에 큰 <strong class="target-word">영향</strong>을 미쳤다.
58421	온라인 광고는 텔레비전과 <strong class="target-word">비교하면</strong> 더 저렴하다.
58422	수출과 수입 사이에 큰 <strong class="target-word">격차</strong>가 있으면 심각한 적자가 발생할 수 있다.
58423	생산성을 높이라는 경영진의 압박이 <strong class="target-word">점점 커지고</strong> 있다.
58424	줄어드는 수익은 회사의 현재 상태를 <strong class="target-word">반영한다</strong>.
58425	<strong class="target-word">회의</strong>는 일정 충돌로 인해 연기되었다.
58426	매출은 새 <strong class="target-word">광고</strong>에 힘입어 증가했다.
