32387	<strong class="target-word">폭우</strong>로 밤새 거리가 침수되었다.
34125	양측은 <strong class="target-word">합의</strong>에 도달했다.
38384	그의 <strong class="target-word">형</strong>은 대학교에서 가르친다.
38385	그녀의 <strong class="target-word">남동생</strong>은 막 중학교에 입학했다.
38992	<strong class="target-word">한마디</strong>로 말하면 그 프로젝트는 큰 성공이었다.
39663	논쟁 후 <strong class="target-word">일종</strong>의 수치심 같은 것을 느꼈다.
44882	그녀는 동료들을 <strong class="target-word">위해</strong> 일본어를 배웠다.
45766	험악한 <strong class="target-word">얼굴</strong>을 한 장교가 방에 들어왔다.
45767	<strong class="target-word">표면</strong>이 거친 돌담은 차갑게 느껴졌다.
52988	그는 <strong class="target-word">전생</strong>에 전사였다고 믿는다.
58077	현재 그 식당에는 <strong class="target-word">일자리</strong>가 몇 개 있다.
58081	지원자들은 그 직책의 모든 필요조건을 <strong class="target-word">만족시켜야</strong> 한다.
58082	석사 학위를 갖춘 사람들은 연구직에 <strong class="target-word">자격</strong>이 있다.
58085	그 추천서들은 그의 능력에 대한 <strong class="target-word">신임</strong>을 보여 주었다.
58087	Jeff는 <strong class="target-word">전문</strong> 사진가로 알려져 있다.
58096	비서는 회의가 시작되기 전에 탁자 주변에 의자를 <strong class="target-word">두었다</strong>.
58098	그 최고 경영자는 비서의 정리 능력을 <strong class="target-word">인상 깊게</strong> 생각했다.
58100	시간제 근로자들도 유급 휴가를 받을 <strong class="target-word">자격</strong>이 있다.
58103	지원자 중 두 명은 경쟁사와 <strong class="target-word">관련되어</strong> 있었다.
58106	Carl은 동료들과 잘 지내는 능력이 <strong class="target-word">없었다</strong>.
58108	Mike는 회계 분야에서 <strong class="target-word">관리직</strong> 자리를 찾고 있다.
58110	직원들은 <strong class="target-word">익숙해지도록</strong> 안내서를 복습해야 한다.
58115	많은 사람들은 중요한 면접 전에 <strong class="target-word">걱정한다</strong>.
58117	임원들에게는 추가 혜택에 대한 <strong class="target-word">자격</strong>이 주어진다.
58124	발표를 하는 모든 직원들은 <strong class="target-word">정장</strong>을 입어야 한다.
58129	최근의 근무 시간 변경은 디자인 부서에는 <strong class="target-word">영향</strong>을 미치지 않을 것이다.
58136	회사 자료를 외부인과 공유하는 사람은 <strong class="target-word">엄격히</strong> 처벌될 것이다.
58140	새 사무실 근처에 지하철로 곧장 이어지는 <strong class="target-word">통로</strong>가 있다.
58141	상세한 직무 내용을 <strong class="target-word">보시려면</strong> 링크를 클릭하세요.
58148	방문객들은 신분증 한 <strong class="target-word">가지</strong>를 경비원에게 제시해야 한다.
58156	상여금 규정은 다음 주부터 <strong class="target-word">효력</strong>이 있을 것이다.
58157	그는 회사의 확장 계획에 갑작스러운 변화를 <strong class="target-word">가져왔다</strong>.
58159	모든 거래는 지침에 <strong class="target-word">따라</strong> 처리되어야 한다.
58170	자금 할당은 경영진에 의해 <strong class="target-word">인가되어야</strong> 한다.
58679	그 문제는 즉시 <strong class="target-word">처리될</strong> 것이다.
58681	정부는 빈민들에게 채무 구제 보조금을 <strong class="target-word">나누어</strong> 줄 것이다.
58683	서비스 직원들은 화난 손님들과 <strong class="target-word">논쟁하는</strong> 것을 피해야 한다.
58693	고객들은 온라인으로 도움을 요청할 때, 문제를 설명하는 데 있어 아주 <strong class="target-word">구체적이어야</strong> 한다.
58699	그 관리자는 Ms. Brown이 훌륭한 팀 리더가 될 것이라고 <strong class="target-word">확신한다</strong>.
58700	전등의 결함은 잘못된 배선에 의해 <strong class="target-word">야기되었다</strong>.
58706	Sharon은 그 블라우스를 어디서 샀는지 <strong class="target-word">확신하지</strong> 못했다.
58707	등록자들은 양식에 <strong class="target-word">특정</strong> 정보를 기입하도록 요구되지만, 다른 정보는 선택 사항이다.
58708	<strong class="target-word">국제선</strong> 승객들은 3번 카운터에서 탑승 수속을 한다.
58711	저희 웹사이트에는 많은 <strong class="target-word">이국적</strong> 휴양지에 대한 정보가 담겨 있습니다.
58713	그 호텔의 서비스는 <strong class="target-word">최고</strong>였다.
58717	항공사 직원들은 잃어버린 짐을 <strong class="target-word">찾으려</strong> 노력했다.
58721	공항에는 보안 직원들이 24시간 내내 <strong class="target-word">근무</strong> 중이다.
58732	<strong class="target-word">출발편</strong> 비행기들이 모니터에 기재되어 있다.
58734	공항의 관제탑 가이드 <strong class="target-word">견학</strong>이 가능하다.
58737	관광에 대한 정보는 <strong class="target-word">책자</strong>에서 찾을 수 있습니다.
