58627	최신 기술은 생산 비용을 <strong class="target-word">절대적인</strong> 최소 수준으로 유지한다.
58628	신임 CEO는 회사 연구의 범위를 <strong class="target-word">넓히고</strong> 있다.
58629	이 철제 지붕은 날씨로 인한 <strong class="target-word">부식</strong>에 강하도록 설계되었다.
58630	연구원들은 일주일에 최대 이틀까지 <strong class="target-word">원격으로</strong> 근무할 수 있다.
58631	회사는 큰 상자를 화물트럭에 싣기 위해 특수 <strong class="target-word">장비</strong>를 사용한다.
58632	생산 공장은 내년까지 완전히 <strong class="target-word">자동화</strong>될 것이다.
58633	품질관리팀은 모든 제품이 제품 <strong class="target-word">사양</strong>을 충족하는지 확인한다.
58634	기계는 <strong class="target-word">제대로</strong> 작동하려면 잘 관리되어야 한다.
58635	공장 감독관들은 속도보다 <strong class="target-word">안전</strong>을 우선시한다.
58636	사고 이후 회사는 더 엄격한 안전 <strong class="target-word">예방조치</strong>를 도입했다.
58637	조립 라인은 24시간 내내 <strong class="target-word">가동된다</strong>.
58638	식품 <strong class="target-word">가공</strong>에는 청결한 환경이 필요하다.
58639	창고의 <strong class="target-word">수용 능력</strong>은 공사 후 두 배가 될 것이다.
58640	존스 씨가 자리를 비운 동안 샘이 회의에서 사장 <strong class="target-word">자격</strong>으로 대행했다.
58641	부품은 해외에서 제조되고 국내에서 <strong class="target-word">조립된다</strong>.
58642	매니저는 회의를 위해 부서 전원을 <strong class="target-word">모았다</strong>.
58643	기술자들은 공정을 개선하기 위해 컴퓨터 기술을 <strong class="target-word">활용했다</strong>.
58644	공장 감독관은 생산 작업을 대기 상태로 <strong class="target-word">두었다</strong>.
58645	사무장은 즉시 추가 자재를 <strong class="target-word">주문</strong>해야 한다.
58646	주유원이 차량 연료탱크를 기름으로 <strong class="target-word">채웠다</strong>.
58647	호텔의 침대시트 주문을 <strong class="target-word">이행하는</strong> 데 일주일이 걸릴 것이다.
58648	자동차 산업의 <strong class="target-word">제조</strong> 공정은 컴퓨터 기술 발전과 함께 변화해왔다.
58649	포장 구역은 공간을 더 효과적으로 사용하기 위해 <strong class="target-word">보수되었다</strong>.
58650	CEO의 <strong class="target-word">결정</strong>은 2월에 컴퓨터를 출시하는 것이었다.
58651	디자이너들은 내구성 때문에 그 <strong class="target-word">소재</strong>를 선택했다.
58652	그 회사의 <strong class="target-word">성공</strong>은 엄격한 품질 관리 덕분이다.
58653	경영진은 작년의 이익을 개발 증가 <strong class="target-word">덕분으로 돌렸다</strong>.
58654	컨설턴트는 에너지 <strong class="target-word">효율성</strong>을 개선하기 위한 방안을 제안했다.
58655	공장이 하루에 생산할 수 있는 상품량에는 <strong class="target-word">한계</strong>가 있다.
58656	이 장비는 회사의 생산 수요에 맞게 <strong class="target-word">맞춤화될</strong> 수 있다.
58657	매장은 불량 <strong class="target-word">부품</strong>을 제조사에 반품했다.
58658	페럼사는 모든 종류의 금속을 가공할 <strong class="target-word">능력이 있다</strong>.
58659	하이브리드 자동차는 연료를 <strong class="target-word">절약하기</strong> 때문에 인기를 얻고 있다.
58660	경영진은 사업이 부진할 때 휴가 승인에 더 <strong class="target-word">유연하다</strong>.
58661	플라스틱은 다양한 용도로 쓰이는 <strong class="target-word">유연한</strong> 소재이다.
58662	그 자동차의 품질 기준은 업계 평균과 <strong class="target-word">비슷하다</strong>.
58663	새 기계는 시간당 1,000개를 <strong class="target-word">생산한다</strong>.
58664	카메라와 태블릿 컴퓨터는 <strong class="target-word">각각</strong> 225달러와 350달러이다.
58665	새 <strong class="target-word">장치</strong>는 결함 가능성에 대해 테스트되었다.
58666	이 장치는 플라스틱 포장을 더 작게 만들기 위해 <strong class="target-word">다듬는다</strong>.
58667	팀은 현재 생산 비용에서 거의 20퍼센트를 <strong class="target-word">줄였다</strong>.
58668	컴퓨터 프로그래머들은 소프트웨어를 <strong class="target-word">출시하기</strong> 전에 기술적 결함을 수정한다.
58669	각 신발이 조금씩 다르기 때문에 쿠션 패드는 <strong class="target-word">별도로</strong> 제작된다.
58670	<strong class="target-word">유통기한</strong>은 우유팩 상단에 인쇄되어 있다.
58671	조립 라인 작업자들은 기계를 제자리로 <strong class="target-word">이동시켰다</strong>.
58672	공장 생산량은 <strong class="target-word">다가오는</strong> 해에 두 배가 될 것이다.
58673	컨베이어 벨트는 과도한 사용으로 <strong class="target-word">손상되었다</strong>.
58674	직원들은 사고를 <strong class="target-word">예방하기</strong> 위해 안전 지침을 준수해야 한다.
58675	공장은 <strong class="target-word">정전</strong>으로 인해 반나절 동안 문을 닫았다.
58676	위험한 <strong class="target-word">화학물질</strong>을 다룰 때는 보호 장비가 필요하다.
