58477	우리는 잠재적 오류가 있는지 각 거래를 면밀히 살펴볼 <strong class="target-word">필요가 있다</strong>.
58478	데인 씨는 혁신적인 디자인 뒤에 있는 <strong class="target-word">기획자</strong>이다.
58479	매출이 <strong class="target-word">정체되면서</strong> 올해 이익이 감소했다.
58480	금리가 <strong class="target-word">급격히</strong> 상승했다.
58481	온라인 쇼핑에서 <strong class="target-word">활발한</strong> 시장이 형성되고 있다.
58482	최근 몇 년간 유가가 <strong class="target-word">불안정했다</strong>.
58483	에너지 수요가 <strong class="target-word">빠르게</strong> 증가했다.
58484	인플레이션으로 인해 금리가 <strong class="target-word">급등했다</strong>.
58485	그 보고서는 기업 성장이 계속될 것이라고 <strong class="target-word">주장한다</strong>.
58486	부동산 산업은 경제를 <strong class="target-word">부양하는</strong> 데 도움을 주었다.
58487	<strong class="target-word">애널리스트들</strong>은 에너지 기업 주식을 매수하라고 권한다.
58488	무역 협정으로 인한 <strong class="target-word">잠재적</strong> 수익은 수십억 달러에 달할 수 있다.
58489	새로 설립된 회사는 성공할 <strong class="target-word">잠재력</strong>이 크다.
58490	투자자들은 시장의 성과에 <strong class="target-word">만족하고</strong> 있다.
58491	생활비는 향후 10년간 안정적으로 <strong class="target-word">유지될</strong> 것이다.
58492	감세안이 통과될지는 <strong class="target-word">지켜봐야</strong> 한다.
58493	그 섬나라는 천연자원이 <strong class="target-word">한정되어</strong> 있다.
58494	창업은 <strong class="target-word">비용이 많이 든다</strong>.
58495	고급품에 해당하는 <strong class="target-word">특정</strong> 제품은 수입세가 더 높다.
58496	금융 위기를 해결하려면 <strong class="target-word">과감한</strong> 조치가 필요하다.
58497	민간인들은 은행 산업의 <strong class="target-word">과감한</strong> 개혁을 원한다.
58498	경제적 부는 <strong class="target-word">고르게</strong> 분배되어 있지 않다.
58499	최근 고용 데이터는 경제가 개선되고 있다는 <strong class="target-word">증거</strong>를 보여준다.
58500	볼튼 인더스트리스는 인력을 감축해야 할 <strong class="target-word">가능성</strong>에 직면해 있다.
58501	바스케즈 씨는 회사를 성공으로 <strong class="target-word">이끄는</strong> 데 도움을 주었다.
58502	성장하는 석유 시장은 경제 개선으로 <strong class="target-word">이어질</strong> 것이다.
58503	이번 분기 실업률이 꾸준히 <strong class="target-word">하락했다</strong>.
58504	3년이라는 <strong class="target-word">기간</strong> 동안 그 회사는 급속한 확장을 겪었다.
58505	현재 경제 <strong class="target-word">지표</strong>는 광업 분야의 성장세를 보여준다.
58506	신문 <strong class="target-word">산업</strong>의 일자리가 빠르게 줄어들고 있다.
58507	신임 CEO는 큰 도전에 직면할 <strong class="target-word">가능성이 높다</strong>.
58508	부동산 개발업자들은 주택 <strong class="target-word">호황</strong>을 이용하고 있다.
58509	회사 <strong class="target-word">이사들</strong>이 새로운 사업 전략을 논의하고 있다.
58510	옥수수 시럽은 많은 식품에서 설탕의 <strong class="target-word">대체재</strong>로 사용된다.
58511	오하라 씨는 이번 주에 프로젝트 매니저를 <strong class="target-word">대신할</strong> 것이다.
58512	사업이 증가한 <strong class="target-word">결과로</strong> 이익이 늘었다.
58513	파산에 대한 우려는 <strong class="target-word">상당히</strong> 광범위하다.
58514	기업들은 에너지를 활용할 <strong class="target-word">경제적인</strong> 방법을 찾고 있다.
58515	배달 서비스 산업이 <strong class="target-word">번창하고</strong> 있다.
58516	대법원 판결은 소기업에 <strong class="target-word">영향</strong>을 미친다.
58517	소비자 지출이 <strong class="target-word">줄어들고</strong> 있다.
58518	강력한 경제 성장은 국가적 <strong class="target-word">번영</strong>의 전제 조건이다.
58519	산업 전체가 경제적 <strong class="target-word">불황</strong>을 겪고 있다.
58520	그 회사의 이익은 1990년대에 <strong class="target-word">줄어들었다</strong>.
58521	여름철 자연재해는 국가 성장을 <strong class="target-word">저해할</strong> 것이다.
58522	많은 사람들이 건강 및 기술 분야에서 <strong class="target-word">유망한</strong> 직업을 찾는다.
58523	마이크는 그가 직면한 <strong class="target-word">역경</strong>에도 불구하고 일자리를 구할 수 있었다.
58524	그 고객은 노트북 컴퓨터를 <strong class="target-word">구매했다</strong>.
58525	100달러 이상의 <strong class="target-word">구매</strong> 건마다 고객은 래플 티켓을 받는다.
58526	신형 컬러 프린터의 소비자 <strong class="target-word">가격</strong>은 단 150.99달러이다.
