97958	ADJ
61371	VERB
54268	VERB
34856	VERB
96567	SCONJ
87703	SCONJ
98090	VERB
30891	VERB
100012	VERB
92071	NOUN
102380	X
102378	X
102355	X
102353	X
80158	ADJ
77642	ADJ
76551	ADJ
62677	ADJ
40731	ADJ
40576	ADJ
33935	ADJ
28881	ADJ
38904	NOUN
81223	NOUN
70616	VERB
107859	NOUN
69315	NOUN
54255	NOUN
109330	NOUN
69744	NOUN
48824	NOUN
35340	NOUN
79156	NOUN
49977	NOUN
112328	NOUN
108526	NOUN
72537	NOUN
67614	NOUN
53694	NOUN
45302	NOUN
30981	VERB
136110	ADJ
60680	ADJ
41923	VERB
46183	ADJ
79880	NOUN
49454	NOUN
117619	ADJ
81557	ADJ
75571	ADJ
70625	ADJ
137442	NOUN
102782	NOUN
76456	NOUN
95902	ADJ
61032	ADJ
116304	ADJ
118748	NOUN
40218	NOUN
107840	NOUN
120812	NOUN
79507	NOUN
103780	NOUN
77352	ADJ
57368	NOUN
40067	ADJ
59220	ADJ
117066	NOUN
62085	VERB
100615	NOUN
97179	NOUN
80456	NOUN
69048	NOUN
31274	NOUN
60202	VERB
84092	ADJ
60203	ADJ
31132	ADJ
106191	NOUN
102501	NOUN
66895	NOUN
66154	NOUN
65217	NOUN
60356	NOUN
58092	NOUN
101932	VERB
110470	NOUN
66947	NOUN
39858	ADJ
82176	NOUN
41499	ADJ
92246	ADJ
123904	ADJ
67496	ADJ
56378	VERB
70497	NOUN
129038	NOUN
48753	NOUN
94517	ADJ
124530	ADJ
44657	ADJ
106319	NOUN
62351	NOUN
60930	NOUN
41257	NOUN
65678	VERB
42219	VERB
120103	VERB
94367	VERB
83396	NOUN
64912	ADJ
31543	VERB
45979	VERB
84465	VERB
29539	VERB
120668	NOUN
62253	NOUN
56793	VERB
137403	ADJ
128689	ADJ
128687	ADJ
114107	ADJ
112655	ADJ
46242	ADJ
48543	NOUN
86318	NOUN
108460	ADV
105500	ADV
96923	ADV
93384	ADV
92837	ADV
76618	ADV
95911	ADJ
67572	ADJ
44363	ADJ
110677	VERB
67575	VERB
36358	VERB
83750	ADJ
59420	ADJ
43028	ADJ
74313	NOUN
70969	NOUN
69189	NOUN
45783	ADJ
122839	NOUN
85484	NOUN
75446	NOUN
40995	NOUN
82308	NOUN
73551	NOUN
58930	NOUN
55191	NOUN
62944	ADJ
58829	ADJ
52149	ADJ
105389	NOUN
54784	NOUN
35652	NOUN
68284	VERB
68006	ADJ
61262	ADJ
63446	NOUN
123289	NOUN
86842	NOUN
65435	NOUN
59453	NOUN
59418	NOUN
58986	NOUN
29374	NOUN
56823	VERB
37494	VERB
120115	VERB
61962	VERB
62011	NOUN
60941	NOUN
45174	NOUN
127062	NOUN
70177	NOUN
123168	NOUN
54351	VERB
67266	ADJ
88013	ADJ
123182	ADJ
116470	NOUN
110683	NOUN
60092	NOUN
101214	NOUN
107432	ADJ
105161	ADJ
96075	ADJ
90580	ADJ
86247	ADJ
50821	ADJ
92471	NOUN
91517	NOUN
113126	NOUN
106288	NOUN
102406	NOUN
89343	NOUN
62850	NOUN
59550	NOUN
83829	ADV
79900	ADV
35859	VERB
41079	NOUN
72754	ADJ
60575	ADJ
120458	VERB
48331	VERB
113030	NOUN
78580	ADJ
61346	ADJ
44402	ADJ
31585	ADJ
29352	ADJ
75979	ADV
106672	NOUN
74224	NOUN
54310	NOUN
66220	ADJ
82032	ADJ
42278	ADJ
124227	NOUN
81340	NOUN
70282	NOUN
74206	ADJ
59256	ADJ
83896	NOUN
80891	NOUN
90898	NOUN
68739	ADJ
67497	NOUN
50368	NOUN
87053	NOUN
120479	ADV
92043	ADV
68305	VERB
45331	VERB
107490	NOUN
90459	NOUN
75334	NOUN
65395	NOUN
62383	NOUN
60894	NOUN
45289	NOUN
91011	NOUN
92944	VERB
61252	VERB
34464	VERB
83566	NOUN
56413	NOUN
41788	NOUN
125060	NOUN
35850	NOUN
52228	NOUN
112657	ADJ
87669	ADJ
69135	ADJ
60616	ADJ
59167	ADJ
44160	ADJ
35463	ADJ
76233	NOUN
67683	NOUN
51640	NOUN
106569	ADV
97552	ADV
48187	ADV
95868	NOUN
72525	NOUN
42214	NOUN
31570	NOUN
94119	ADV
113680	NOUN
99830	VERB
100594	NOUN
48677	NOUN
112687	NOUN
136117	ADJ
60686	ADJ
59804	ADJ
101686	NOUN
112938	NOUN
34775	NOUN
67972	NOUN
73824	VERB
69109	VERB
60232	VERB
54256	VERB
53951	VERB
45189	VERB
36012	VERB
127669	NOUN
124093	NOUN
123260	NOUN
123195	NOUN
115338	NOUN
113758	NOUN
112945	NOUN
111439	NOUN
111166	NOUN
111039	NOUN
108911	NOUN
107279	NOUN
99411	NOUN
99372	NOUN
91713	NOUN
89516	NOUN
89454	NOUN
89433	NOUN
87718	NOUN
87715	NOUN
86537	NOUN
84655	NOUN
83935	NOUN
82406	NOUN
81461	NOUN
78581	NOUN
78516	NOUN
70098	NOUN
67640	NOUN
64741	NOUN
60123	NOUN
58233	NOUN
55963	NOUN
51596	NOUN
51385	NOUN
31268	NOUN
28097	NOUN
63399	NOUN
98730	VERB
92827	NOUN
84324	NOUN
60679	ADJ
