96680	NOUN
111775	PROPN
127828	PROPN
28108	NOUN
28077	ADJ
28078	ADJ
28079	ADJ
99763	NOUN
35450	ADJ
35451	ADJ
41545	NOUN
41546	NOUN
41547	NOUN
34568	NOUN
34569	ADJ
12257	NOUN
12258	NOUN
12259	NOUN
128042	PROPN
115364	NOUN
136849	NOUN
136850	NOUN
80375	NOUN
80376	NOUN
80377	NOUN
18891	NOUN
18892	NOUN
18893	NOUN
115024	NOUN
47829	NOUN
47830	VERB
47831	NOUN
47832	NOUN
47833	NOUN
88467	ADJ
82586	NOUN
82587	NOUN
84602	NOUN
88597	NOUN
36908	NOUN
36909	NOUN
39288	NOUN
39289	ADJ
27978	ADJ
27979	ADJ
27980	ADJ
61348	NOUN
28423	NOUN
76633	NOUN
76634	NOUN
76635	PROPN
42453	NOUN
40606	ADJ
40607	ADJ
55429	ADJ
55430	ADJ
55431	ADJ
26659	NOUN
26660	VERB
26661	NOUN
56582	ADJ
56583	ADJ
56584	ADJ
139677	ADJ
29488	NOUN
39684	NOUN
39685	NOUN
136759	NOUN
136760	NOUN
138572	NOUN
31178	ADJ
31179	ADJ
31180	NOUN
24235	VERB
24236	VERB
24237	VERB
83425	ADP
83426	ADP
83427	NOUN
50168	NOUN
49547	NOUN
49548	NOUN
49549	NOUN
53262	NOUN
53263	ADJ
53264	NOUN
30659	NOUN
30660	VERB
30661	VERB
17558	ADV
17559	NOUN
17560	ADV
17561	ADV
25632	NOUN
25633	NOUN
25634	NOUN
25635	NOUN
25636	NOUN
115322	X
111475	X
68674	ADJ
68675	ADJ
68676	NOUN
40753	NOUN
135860	NOUN
22926	VERB
22927	VERB
22928	NOUN
22929	VERB
21974	NOUN
21975	NOUN
21976	VERB
54187	NOUN
54188	VERB
54189	NOUN
86168	NOUN
86169	NOUN
86170	NOUN
41947	ADJ
41948	ADJ
41949	ADJ
41950	ADJ
141681	ADJ
64557	NOUN
16689	NOUN
16691	VERB
16692	NOUN
16693	VERB
51017	ADV
51018	ADV
51019	ADV
26668	NOUN
26669	NOUN
26670	NOUN
34238	ADJ
34239	ADJ
34240	ADJ
34241	ADJ
34242	ADJ
3213	VERB
23948	VERB
23949	VERB
23950	VERB
12105	ADJ
12106	NOUN
12107	ADJ
25230	NOUN
26355	NOUN
132444	ADJ
85526	X
37574	ADJ
37575	ADJ
37576	ADJ
37577	ADJ
37578	ADJ
133240	ADJ
139131	NOUN
139132	NOUN
22323	NOUN
22324	NOUN
40986	NOUN
40987	NOUN
40988	NOUN
76009	ADJ
76010	NOUN
76011	ADJ
137552	VERB
137553	VERB
43568	VERB
43569	NOUN
43570	VERB
52596	NOUN
52597	VERB
52598	NOUN
64048	NOUN
64049	NOUN
64050	NOUN
64051	NOUN
29245	ADJ
29246	ADJ
29247	ADJ
114334	ADJ
114335	ADJ
114336	ADJ
39897	NOUN
39898	NOUN
39899	NOUN
139192	NOUN
4509	NOUN
4510	NOUN
4511	NOUN
139282	NOUN
94158	NOUN
94159	NOUN
94160	NOUN
58003	ADP
58004	ADV
58005	ADV
82418	PROPN
18549	NOUN
18550	VERB
52996	PROPN
52997	NOUN
52998	NOUN
101306	ADJ
101307	NOUN
34719	NOUN
43479	NOUN
43480	NOUN
43481	NOUN
11905	NOUN
11906	NOUN
30723	NOUN
30724	NOUN
30725	NOUN
30726	NOUN
141494	NOUN
34375	NOUN
34376	NOUN
34377	NOUN
97077	NOUN
48103	ADJ
48104	NOUN
48105	ADJ
43029	NOUN
43030	NOUN
43031	NOUN
133139	NOUN
133140	NOUN
34857	ADJ
34858	ADJ
34859	ADJ
25162	VERB
25163	VERB
25164	VERB
140284	VERB
16489	ADJ
16490	ADJ
16491	ADJ
30511	ADJ
30512	ADJ
30513	ADJ
140653	ADJ
38462	ADJ
38463	ADJ
38464	ADJ
82684	PROPN
82685	PROPN
82686	NOUN
109351	NOUN
109352	NOUN
53773	NOUN
53774	NOUN
53775	NOUN
20628	VERB
20629	VERB
20630	VERB
20631	VERB
98607	NOUN
15259	PROPN
47091	NOUN
47092	NOUN
138320	NOUN
138321	NOUN
141744	NOUN
121051	PROPN
121052	NOUN
121053	PROPN
80931	NOUN
56586	ADJ
56587	NOUN
46296	ADJ
46297	ADJ
46298	ADJ
46299	ADJ
46300	ADJ
132353	NOUN
132354	NOUN
70077	ADJ
70078	ADJ
70079	NOUN
60845	NOUN
60846	NOUN
60847	NOUN
97256	NOUN
97257	NOUN
97258	NOUN
24706	ADJ
24707	ADJ
125911	PROPN
11389	NOUN
11390	NOUN
11391	NOUN
11392	NOUN
139214	NOUN
20173	NOUN
20174	NOUN
20175	NOUN
20176	NOUN
20177	NOUN
