32167	NOUN
132128	NOUN
138184	NOUN
11854	ADJ
11855	ADJ
11856	ADJ
11857	ADJ
9322	ADJ
9323	ADJ
9324	ADJ
38547	NOUN
38548	NOUN
38549	NOUN
25899	ADJ
25900	ADJ
25901	ADJ
25902	ADJ
101079	NOUN
26544	ADV
26545	ADV
26546	ADV
92507	VERB
121610	ADJ
72103	PROPN
72104	PROPN
50491	ADJ
131698	ADJ
35360	ADJ
35361	ADV
13535	NOUN
16860	NOUN
16861	NOUN
105025	NOUN
105026	NOUN
105027	NOUN
6265	VERB
6266	VERB
6267	ADJ
2571	ADJ
2573	ADJ
137351	ADJ
93760	ADJ
45369	NOUN
45370	NOUN
45371	NOUN
47707	NOUN
47708	NOUN
47709	NOUN
138425	NOUN
137529	VERB
17346	NOUN
17347	ADJ
17348	NOUN
42142	NOUN
42143	NOUN
54202	NOUN
54203	NOUN
54204	NOUN
54205	NOUN
54206	NOUN
75122	ADJ
79060	ADJ
32999	NOUN
33000	NOUN
137773	NOUN
137774	NOUN
71448	NOUN
71449	ADJ
71450	NOUN
71451	ADJ
12289	ADJ
12290	ADJ
12292	ADJ
12293	ADJ
9170	ADJ
9171	ADJ
9172	ADJ
9173	ADJ
130545	ADJ
17228	NOUN
23953	NOUN
23954	NOUN
23955	NOUN
48304	NOUN
48305	NOUN
135258	NOUN
135259	NOUN
48117	NOUN
48118	NOUN
48119	NOUN
48120	NOUN
48121	NOUN
2504	ADV
2505	ADV
2506	ADV
2507	ADV
2508	ADV
36806	PROPN
7351	NOUN
7352	VERB
7353	VERB
7354	VERB
141406	VERB
141407	NOUN
7093	VERB
7094	VERB
7095	VERB
7096	VERB
136231	NOUN
136232	NOUN
135460	NOUN
135461	NOUN
12250	NOUN
26106	NOUN
26107	NOUN
26108	NOUN
26109	NOUN
26110	NOUN
134927	NOUN
5063	VERB
5064	VERB
5065	VERB
5066	VERB
5067	VERB
25951	ADV
25952	ADV
25953	ADV
45616	ADJ
45617	NOUN
45618	NOUN
61920	ADJ
61921	ADJ
61922	ADJ
8311	ADJ
37660	VERB
16000	ADV
16001	ADV
16002	ADV
37332	ADV
38519	ADV
38520	ADV
38521	ADV
38522	ADV
23353	NOUN
23354	NOUN
46634	ADJ
46635	ADJ
46636	ADJ
46637	ADJ
78267	NOUN
78268	NOUN
78269	PROPN
48801	NOUN
48802	NOUN
40630	ADV
40631	ADV
40632	ADV
40633	ADV
40634	ADV
93368	ADJ
133667	NOUN
98475	ADJ
49481	ADJ
64390	ADJ
64391	ADJ
64392	ADJ
2302	VERB
2789	VERB
2791	VERB
2792	VERB
2793	VERB
139685	VERB
132343	NOUN
2974	ADJ
2975	ADJ
2976	ADJ
134338	ADJ
108894	VERB
108895	NOUN
32013	NOUN
68134	NOUN
68135	NOUN
131466	NOUN
132920	NOUN
136233	NOUN
35039	PROPN
81737	ADJ
138370	NOUN
138371	NOUN
127909	NOUN
54947	ADJ
54948	ADJ
40868	NOUN
40869	NOUN
40870	NOUN
28476	ADJ
28477	NOUN
28478	NOUN
117855	PROPN
117856	NOUN
117857	NOUN
28579	NOUN
28580	INTJ
28581	ADJ
9201	ADJ
9202	ADJ
64726	ADJ
136142	ADJ
17544	NOUN
17545	NOUN
17546	NOUN
5578	VERB
5580	VERB
1731	VERB
1732	VERB
1733	VERB
1734	VERB
1735	VERB
15699	NOUN
15700	VERB
15701	NOUN
137685	NOUN
34583	ADJ
34584	ADJ
34585	ADJ
135621	NOUN
135622	NOUN
83253	NOUN
83254	NOUN
83255	ADJ
36962	NOUN
36963	NOUN
36964	NOUN
29094	NOUN
29095	VERB
29096	NOUN
29097	VERB
135535	NOUN
135536	NOUN
135821	NOUN
140067	NOUN
138939	NOUN
36335	NOUN
36336	NOUN
36337	NOUN
52033	ADJ
52034	ADJ
52035	ADJ
15647	VERB
15648	VERB
85130	ADV
85131	ADV
1803	ADJ
9707	ADJ
9708	ADJ
5144	VERB
5145	VERB
5146	VERB
5147	VERB
139748	VERB
9505	ADJ
9506	ADJ
9507	ADJ
18307	NOUN
18308	NOUN
54229	NOUN
127990	NOUN
101694	NOUN
25095	NOUN
25096	NOUN
11234	NOUN
11235	NOUN
11236	VERB
11237	VERB
11238	VERB
31308	NOUN
132858	NOUN
139819	X
140667	X
55881	NOUN
55882	NOUN
55883	VERB
94104	ADJ
127793	NOUN
71084	NOUN
71085	NOUN
37786	NOUN
25302	ADJ
25303	ADJ
34288	NOUN
34289	NOUN
34290	NOUN
34291	NOUN
12210	NOUN
25329	NOUN
25330	NOUN
25331	NOUN
25332	NOUN
135384	NOUN
139977	NOUN
