116861	NOUN
120778	VERB
12302	NOUN
129127	ADJ
13251	NOUN
13400	NOUN
136575	NOUN
139340	VERB
139352	NOUN
139354	VERB
139356	NOUN
139357	VERB
139360	NOUN
139361	VERB
139362	NOUN
139363	NOUN
139364	VERB
139366	NOUN
139369	ADJ
139371	ADJ
139372	VERB
139374	VERB
139377	VERB
139379	VERB
139381	VERB
139382	ADJ
139385	NOUN
139389	VERB
139390	NOUN
139391	VERB
139394	VERB
139397	VERB
139399	NOUN
139400	VERB
139401	VERB
139402	NOUN
139403	VERB
139404	VERB
139405	NOUN
139406	ADJ
139407	VERB
139409	NOUN
139410	NOUN
139411	VERB
139415	ADJ
139416	VERB
139417	VERB
139423	VERB
139424	VERB
139425	VERB
139426	NOUN
139428	ADJ
139429	ADP
139432	NOUN
139436	NOUN
139442	NOUN
139443	ADJ
139523	NOUN
139538	NOUN
139541	NOUN
139552	NOUN
139553	VERB
139576	VERB
139578	VERB
139625	VERB
139626	VERB
139638	ADJ
139642	NOUN
139670	VERB
139696	VERB
139709	VERB
139772	VERB
139789	VERB
139792	VERB
139797	ADJ
139803	ADJ
139819	VERB
139843	NOUN
139860	NOUN
139864	VERB
139868	VERB
139870	NOUN
139871	VERB
139878	NOUN
139882	NOUN
139883	NOUN
139896	NOUN
139897	NOUN
139900	VERB
139902	VERB
139905	VERB
139907	NOUN
139910	VERB
139913	NOUN
139917	NOUN
139920	ADJ
139931	NOUN
139937	VERB
139938	NOUN
139941	ADJ
139951	NOUN
139961	VERB
139963	VERB
139966	NOUN
139971	NOUN
139973	NOUN
139989	VERB
139997	NOUN
140044	NOUN
140087	NOUN
140363	ADV
140652	NOUN
140662	VERB
140664	NOUN
140665	NOUN
140666	NOUN
140667	VERB
140672	VERB
140674	VERB
140699	VERB
140700	VERB
140701	NOUN
140702	NOUN
140725	NOUN
140728	VERB
140729	NOUN
140752	ADJ
140770	NOUN
140771	VERB
140773	NOUN
140776	VERB
140923	ADJ
140938	ADJ
141282	ADJ
141327	NOUN
141430	ADJ
141500	VERB
141569	NOUN
141597	VERB
141607	NOUN
141621	ADJ
141636	NOUN
141652	VERB
22333	ADJ
2373	NOUN
24928	ADJ
25088	NOUN
29511	ADJ
29887	ADJ
46254	ADJ
52420	NOUN
56721	ADJ
62310	VERB
84356	ADJ
8546	ADJ
89547	NOUN
91808	VERB
92537	VERB
93845	PROPN
93901	ADJ
9510	ADJ
95493	NOUN
95606	VERB
96174	VERB
96481	ADJ
98055	VERB
98056	VERB
99869	VERB
