157	ADJ
258	VERB
1179	NOUN
3098	NOUN
3216	NOUN
3617	NOUN
3694	NOUN
4345	ADJ
4604	NOUN
4630	PRON
4633	PRON
4989	VERB
10342	ADJ
11516	VERB
11564	ADJ
11565	ADJ
11836	NOUN
12680	PRON
12695	PRON
12697	PRON
13625	NOUN
14197	NOUN
14542	ADP
15946	ADJ
17459	NOUN
17961	NOUN
22671	VERB
24242	NOUN
24243	NOUN
24683	ADJ
29708	ADJ
37524	ADJ
38935	ADJ
39310	ADJ
40620	NOUN
42903	PRON
43303	ADJ
44182	ADJ
44527	NOUN
45320	NOUN
45895	NOUN
52370	NOUN
55202	NOUN
58349	ADJ
58423	NOUN
59218	NOUN
60732	ADJ
60936	VERB
64274	NOUN
64549	NOUN
64809	ADV
66882	NOUN
70662	NOUN
72871	ADJ
72911	VERB
72953	NOUN
73332	VERB
73336	NOUN
73469	NOUN
74595	NOUN
75488	NOUN
76183	ADJ
78290	ADJ
78657	NOUN
82945	ADJ
83928	ADV
84525	NOUN
85112	NOUN
85508	VERB
85625	NOUN
85650	VERB
85812	VERB
86307	NOUN
86419	SCONJ
86820	VERB
87063	ADV
87628	ADJ
88164	ADJ
89808	NOUN
89884	NOUN
91054	PROPN
91523	ADJ
91807	VERB
95271	ADJ
95534	VERB
95573	NOUN
95604	VERB
96262	NOUN
96349	VERB
96357	VERB
96401	NOUN
96408	NOUN
96411	NOUN
96422	NOUN
96424	VERB
96426	VERB
96881	VERB
96968	NOUN
98172	NOUN
99867	ADJ
99871	ADP
99878	VERB
100566	ADJ
100920	NOUN
101574	NOUN
103615	ADJ
103665	NOUN
104216	NOUN
105999	ADJ
106418	NOUN
106763	NOUN
109729	NOUN
113424	SCONJ
114911	ADJ
114963	NOUN
116514	NOUN
119701	VERB
119702	VERB
119703	VERB
122443	NOUN
122782	NOUN
123079	ADJ
123364	ADJ
123722	VERB
124487	VERB
126044	NOUN
126166	VERB
126539	NOUN
126550	VERB
126779	NOUN
127298	NOUN
127419	ADJ
127547	NOUN
128049	PROPN
128665	NOUN
131427	AUX
132602	X
133407	VERB
134524	ADJ
134668	ADJ
137508	ADJ
140606	ADP
141470	ADJ
