103633	ADJ
106092	ADJ
106149	ADJ
106725	ADJ
106756	ADJ
107050	ADJ
107179	ADJ
107592	ADJ
109126	ADJ
109908	ADJ
110748	ADJ
113252	ADJ
115055	ADJ
115683	ADJ
11570	ADJ
117308	ADJ
117310	ADJ
11749	ADJ
117608	ADJ
11912	ADJ
11913	ADJ
120996	ADJ
12280	ADJ
123841	ADJ
127139	ADJ
128393	ADJ
128484	ADJ
128884	ADJ
128886	ADJ
12981	ADJ
130241	ADJ
130292	ADJ
131820	ADJ
132608	ADJ
132662	ADJ
13900	ADJ
13902	ADJ
14894	ADJ
14895	ADJ
14896	ADJ
14990	ADJ
14992	ADJ
14997	ADJ
15055	ADJ
15246	ADJ
15247	ADJ
15800	ADJ
16258	ADJ
17018	ADJ
17783	ADJ
17990	ADJ
18634	ADJ
18636	ADJ
18875	ADJ
19283	ADJ
19381	ADJ
19561	ADJ
19563	ADJ
19571	ADJ
19632	ADJ
19696	ADJ
19771	ADJ
19930	ADJ
20538	ADJ
21722	ADJ
22484	ADJ
22767	ADJ
22769	ADJ
23120	ADJ
24897	ADJ
26042	ADJ
26465	ADJ
26466	ADJ
26592	ADJ
27459	ADJ
27830	ADJ
28061	ADJ
28244	ADJ
28319	ADJ
28644	ADJ
28738	ADJ
28740	ADJ
28742	ADJ
28842	ADJ
28843	ADJ
28947	ADJ
28948	ADJ
28949	ADJ
28950	ADJ
28951	ADJ
29509	ADJ
29532	ADJ
29759	ADJ
29760	ADJ
29889	ADJ
29978	ADJ
29979	ADJ
30234	ADJ
30622	ADJ
31083	ADJ
31084	ADJ
31381	ADJ
31382	ADJ
31383	ADJ
32138	ADJ
32208	ADJ
32209	ADJ
32766	ADJ
33342	ADJ
3386	ADJ
34176	ADJ
34254	ADJ
34256	ADJ
34327	ADJ
34990	ADJ
35290	ADJ
35504	ADJ
35993	ADJ
36151	ADJ
3622	ADJ
36593	ADJ
36788	ADJ
37195	ADJ
37319	ADJ
37320	ADJ
37638	ADJ
38305	ADJ
38528	ADJ
38810	ADJ
39145	ADJ
40555	ADJ
40624	ADJ
40809	ADJ
40906	ADJ
41348	ADJ
41366	ADJ
41439	ADJ
42127	ADJ
43231	ADJ
43886	ADJ
44150	ADJ
45056	ADJ
45058	ADJ
45462	ADJ
45536	ADJ
45768	ADJ
45823	ADJ
46042	ADJ
46043	ADJ
46044	ADJ
46140	ADJ
4637	ADJ
46426	ADJ
46660	ADJ
47069	ADJ
48365	ADJ
48366	ADJ
48367	ADJ
48480	ADJ
48995	ADJ
49463	ADJ
49966	ADJ
50954	ADJ
5144	ADJ
51500	ADJ
51808	ADJ
51810	ADJ
52076	ADJ
52865	ADJ
53098	ADJ
53100	ADJ
54658	ADJ
54719	ADJ
55382	ADJ
55628	ADJ
55714	ADJ
56005	ADJ
56722	ADJ
60023	ADJ
60288	ADJ
60457	ADJ
60700	ADJ
60731	ADJ
61610	ADJ
61875	ADJ
63531	ADJ
64103	ADJ
64403	ADJ
64529	ADJ
65143	ADJ
65144	ADJ
65204	ADJ
66246	ADJ
66992	ADJ
67034	ADJ
67183	ADJ
67387	ADJ
67390	ADJ
67391	ADJ
67689	ADJ
67998	ADJ
68371	ADJ
68561	ADJ
68740	ADJ
68742	ADJ
68833	ADJ
70191	ADJ
71206	ADJ
71207	ADJ
71296	ADJ
71537	ADJ
71574	ADJ
72549	ADJ
72571	ADJ
73078	ADJ
73092	ADJ
74155	ADJ
74297	ADJ
75433	ADJ
76457	ADJ
78130	ADJ
78131	ADJ
78677	ADJ
79104	ADJ
79105	ADJ
79520	ADJ
80358	ADJ
80695	ADJ
80868	ADJ
81692	ADJ
83806	ADJ
84002	ADJ
84003	ADJ
84551	ADJ
85400	ADJ
85402	ADJ
8653	ADJ
8655	ADJ
86622	ADJ
87106	ADJ
87785	ADJ
89770	ADJ
90796	ADJ
9083	ADJ
9084	ADJ
9086	ADJ
9087	ADJ
91013	ADJ
91532	ADJ
93712	ADJ
93715	ADJ
93716	ADJ
9388	ADJ
94105	ADJ
94106	ADJ
9426	ADJ
9509	ADJ
96446	ADJ
96447	ADJ
96779	ADJ
97773	ADJ
9809	ADJ
98660	ADJ
99129	ADJ
99266	ADJ
